Gender,GivenName,MiddleInitial,Surname,StreetAddress,City,State,ZipCode,Country,EmailAddress,TelephoneNumber,MothersMaiden,BirthMonth,BirthDay,BirthYear,CCType,CCNumber,CCExpires,NationalID
female,Jana,C,Wood,1198 Vineyard Drive,Elyria,OH,44035,US,Jana.C.Wood@mailinator.com,440-326-1572,Fuentes,12,10,1958,Visa,4532647665389042,4/2009,301-10-4481
male,William,P,Stephens,1874 Spring Street,Bowen,IL,62316,US,William.P.Stephens@dodgeit.com,217-842-7698,Carpenter,7,23,1974,MasterCard,5216681581883291,7/2009,343-46-3015
male,Charles,L,Schumacher,3535 Cinnamon Lane,San Antonio,TX,78212,US,Charles.L.Schumacher@mailinator.com,210-749-2926,Ottley,9,12,1953,Visa,4532165484196159,8/2008,642-32-3573
male,Charles,C,Cooper,2476 Primrose Lane,Ithaca,WI,53581,US,Charles.C.Cooper@mailinator.com,608-585-9109,Walker,12,25,1956,MasterCard,5566550606285988,4/2008,392-64-8119
female,Susan,P,Clark,3311 Glenwood Avenue,Cleveland,OH,44113,US,Susan.P.Clark@spambob.com,216-258-3931,Butterfield,3,1,1977,Visa,4929928020223378,6/2009,280-76-3778
female,Janelle,J,Baker,4913 Roane Avenue,Houston,TX,77038,US,Janelle.J.Baker@mytrashmail.com,281-999-2195,Stamps,7,18,1950,MasterCard,5175929511059451,11/2009,637-03-5744
female,Tiffany,A,Pate,4983 Golf Course Drive,Manassas,VA,22110,US,Tiffany.A.Pate@mailinator.com,703-330-8232,Howlett,3,22,1965,MasterCard,5524779790294552,1/2007,225-54-2288
male,Mitchell,R,Edson,2044 South Street,Odessa,TX,79760,US,Mitchell.R.Edson@dodgeit.com,432-777-2671,Hodan,2,1,1976,Visa,4916119347308028,2/2009,454-58-4471
female,Glenda,J,Weber,802 Overlook Drive,Bellmore,IN,47830,US,Glenda.J.Weber@mailinator.com,765-344-5654,Byrd,1,20,1967,Visa,4539266726356271,9/2008,303-29-2809
female,Joanne,J,Michelson,2992 Emily Renzelli Boulevard,Salinas,CA,93901,US,Joanne.J.Michelson@dodgeit.com,831-512-9512,Kirk,11,15,1973,Visa,4929583754185655,10/2007,620-04-2886
male,Bennie,D,Smith,3791 Davis Place,Toledo,OH,43626,US,Bennie.D.Smith@mytrashmail.com,419-218-9506,Rivas,11,12,1984,Visa,4532012963318989,12/2009,270-50-2923
male,David,N,Williams,3759 Boone Street,Corpus Christi,TX,78476,US,David.N.Williams@dodgeit.com,361-283-8117,Harris,2,24,1964,Visa,4532408871704577,10/2008,455-61-5495
female,Annie,P,Rogers,3446 Martha Street,Tucson,AZ,85701,US,Annie.P.Rogers@mailinator.com,928-792-7943,Pierce,8,15,1963,Visa,4929624446186360,2/2007,527-51-0519
male,John,E,Wheeler,3152 Lynch Street,San Francisco,CA,94107,US,John.E.Wheeler@spambob.com,925-232-6759,Browner,1,11,1967,Visa,4929507476750363,3/2007,619-70-0597
female,Margaret,C,Silvernail,4693 Trouser Leg Road,Springfield,MA,01103,US,Margaret.C.Silvernail@dodgeit.com,413-853-2694,Landry,1,25,1964,Visa,4539232274293332,4/2007,031-56-0097
male,Christopher,J,Frazier,2464 Swick Hill Street,Charlotte,NC,28202,US,Christopher.J.Frazier@pookmail.com,980-329-7915,Ponder,6,9,1973,Visa,4532606453555248,4/2007,685-09-7806
female,Cynthia,T,Doubleday,1080 West Fork Drive,Fort Lauderdale,FL,33309,US,Cynthia.T.Doubleday@mytrashmail.com,954-466-0008,Martin,11,2,1955,Visa,4532601577046240,3/2009,264-64-4662
male,Joseph,E,Banks,4019 Pickens Way,Athens,TX,75751,US,Joseph.E.Banks@mytrashmail.com,903-286-2962,Goheen,3,18,1952,Visa,4556261252893936,5/2007,638-36-3360
female,Virginia,J,King,1862 Chapmans Lane,Crown Point,NM,87313,US,Virginia.J.King@pookmail.com,505-786-8674,Korn,6,16,1949,MasterCard,5553174530661563,2/2008,649-01-8733
female,Jan,M,Vester,1573 Marigold Lane,Mile Marker 102,FL,33037,US,Jan.M.Vester@pookmail.com,305-451-7781,Harris,2,19,1959,MasterCard,5177142914483595,6/2009,766-14-9667
female,Lina,C,Mahapatra,105 Hickory Lane,Washington,DC,20024,US,Lina.C.Mahapatra@spambob.com,202-472-7636,Malone,2,12,1973,MasterCard,5321363383833004,4/2009,578-19-1544
female,Delores,J,Johnson,4318 Buckhannan Avenue,Syracuse,NY,13202,US,Delores.J.Johnson@mytrashmail.com,315-474-3349,Holtzclaw,10,9,1975,MasterCard,5499255026974045,12/2009,101-86-6285
male,David,H,Thomas,3746 Nixon Avenue,Chattanooga,TN,37403,US,David.H.Thomas@dodgeit.com,423-265-6096,Robinson,12,25,1968,MasterCard,5221998708736803,12/2008,761-01-9637
male,Michael,G,Pellot,1330 American Drive,Red Bank,NJ,07701,US,Michael.G.Pellot@pookmail.com,856-203-0967,Moreno,1,14,1965,Visa,4485743185212892,9/2007,142-60-2207
female,Nikole,D,Doe,1544 Cemetery Street,Houston,TX,77036,US,Nikole.D.Doe@dodgeit.com,832-225-6267,Jones,2,6,1960,Visa,4485313080010195,10/2008,635-50-4639
female,Ann,K,Putt,2897 Jennifer Lane,Rocky Mount,NC,27801,US,Ann.K.Putt@pookmail.com,919-495-6965,Kidd,11,19,1958,Visa,4485998789486140,4/2007,246-05-3181
male,Mark,C,Jackson,246 Shadowmar Drive,Metairie,LA,70001,US,Mark.C.Jackson@spambob.com,504-777-3720,Zimmerman,7,2,1954,MasterCard,5487899916965409,7/2007,437-44-9235
male,Ira,M,Gisriel,4873 Brownton Road,Jackson,MS,39213,US,Ira.M.Gisriel@mytrashmail.com,662-315-3819,White,9,17,1975,Visa,4485680826473949,1/2009,427-50-1064
male,Jose,D,Vigue,2684 Westwood Avenue,Farmingdale,NY,11735,US,Jose.D.Vigue@mailinator.com,516-752-8694,Steele,8,23,1947,MasterCard,5132099806154524,4/2007,116-26-5027
male,John,W,Gonzales,530 Rodney Street,Hazelwood,MO,63042,US,John.W.Gonzales@dodgeit.com,636-575-1819,Eberhard,9,11,1961,MasterCard,5201397505573663,3/2009,497-34-7097
male,Charles,H,Ballard,3405 Wilson Street,Long Beach,CA,90802,US,Charles.H.Ballard@pookmail.com,760-903-6323,Dalrymple,2,22,1951,MasterCard,5212407380078493,9/2007,624-07-1723
male,Adrian,B,Stockton,2387 Chatham Way,Hyattsville,MD,20781,US,Adrian.B.Stockton@dodgeit.com,240-582-3478,Thompson,5,11,1955,Visa,4556136943494825,2/2009,215-44-8522
male,Robert,N,Trevett,4558 Better Street,Independence,KS,64055,US,Robert.N.Trevett@mytrashmail.com,913-240-6877,Guerrero,12,21,1978,MasterCard,5440875024530158,7/2007,510-25-4742
female,Sandra,M,Miller,1138 Kincheloe Road,Portland,OR,97212,US,Sandra.M.Miller@mytrashmail.com,503-493-2472,Wilson,2,1,1971,MasterCard,5261299646031279,5/2007,544-65-6658
female,April,H,Rowe,3578 Wilson Avenue,Richardson,TX,75081,US,April.H.Rowe@mailinator.com,972-538-6383,Mcmillan,11,26,1942,MasterCard,5542696024141060,6/2007,449-39-1896
female,Margaret,G,Lillard,2942 Edgewood Road,Memphis,TN,38117,US,Margaret.G.Lillard@mailinator.com,901-242-3067,Welborn,12,23,1955,Visa,4485688561237650,1/2007,415-18-1897
male,Joseph,A,Boulet,3517 Harter Street,Pleasant Hill,OH,45359,US,Joseph.A.Boulet@mytrashmail.com,937-676-3765,Culler,6,10,1968,Visa,4485372220443419,9/2009,271-78-0623
female,Gayle,F,Palmateer,3299 Rafe Lane,Jackson,MS,39211,US,Gayle.F.Palmateer@spambob.com,662-684-4799,Hilario,1,9,1951,Visa,4916722922475029,6/2007,426-44-6043
male,Frederick,L,Najar,4820 Kerry Way,Burbank,CA,91505,US,Frederick.L.Najar@pookmail.com,562-773-2021,Bilodeau,7,4,1941,MasterCard,5397856346259463,3/2007,550-02-6181
female,Chris,J,Wynn,2890 Bryan Avenue,Saint Paul,MN,55102,US,Chris.J.Wynn@dodgeit.com,651-284-8414,Jackson,1,11,1954,MasterCard,5290245195078448,11/2008,468-84-4627
female,Della,R,Todd,164 Hoffman Avenue,Garden City,NY,11530,US,Della.R.Todd@pookmail.com,917-939-1461,Munson,4,23,1959,MasterCard,5428132199070735,7/2009,126-50-5187
male,Vincent,T,Mihok,2761 Oak Avenue,Schaumburg,IL,60173,US,Vincent.T.Mihok@pookmail.com,847-987-4109,Wright,11,4,1969,Visa,4929978350979495,4/2009,355-80-5039
male,Kirk,A,Oliva,3814 American Drive,Camden,NJ,08102,US,Kirk.A.Oliva@spambob.com,856-269-4634,Fenner,2,5,1972,Visa,4929788618891535,8/2007,141-10-5673
male,Leon,D,Lewis,4400 Still Pastures Drive,Columbia,SC,29201,US,Leon.D.Lewis@mailinator.com,803-401-0378,Guinn,11,28,1947,Visa,4539534851325159,9/2007,251-38-8911
male,Richard,C,Hollie,4116 Loving Acres Road,Fort Worth,TX,76102,US,Richard.C.Hollie@mailinator.com,817-255-5137,Sunderman,5,14,1972,MasterCard,5405692329273100,11/2009,462-84-0288
male,Stephen,D,Ballard,661 Gorby Lane,Hattiesburg,MS,39402,US,Stephen.D.Ballard@dodgeit.com,601-242-0358,Bussey,1,25,1946,Visa,4929541188751310,5/2009,587-32-3128
male,Michael,M,Mclaurin,4765 Granville Lane,Madison,NJ,07940,US,Michael.M.Mclaurin@spambob.com,973-514-6593,Whitney,5,15,1947,MasterCard,5165133786268838,5/2007,138-26-2249
male,Jerry,R,Vickery,2408 Musgrave Street,Atlanta,GA,30308,US,Jerry.R.Vickery@pookmail.com,404-975-2148,Greenlaw,3,6,1965,MasterCard,5207299781959315,11/2008,667-14-4836
female,Susan,M,Harper,3281 Coal Street,Meadville,PA,16335,US,Susan.M.Harper@spambob.com,814-332-2142,Rosa,9,23,1948,MasterCard,5352502229973241,7/2008,205-74-8829
male,William,G,Brewster,1085 Walton Street,Provo,UT,84604,US,William.G.Brewster@mailinator.com,801-361-0457,Hinnant,12,19,1943,MasterCard,5103180229055996,5/2008,646-48-8703
female,Brandy,H,Cole,634 Bryan Avenue,Minneapolis,MN,55415,US,Brandy.H.Cole@pookmail.com,651-334-3351,Malone,6,28,1966,MasterCard,5506503701449671,5/2009,470-84-4727
female,Christine,J,Cunis,3614 Burwell Heights Road,Warren,TX,77664,US,Christine.J.Cunis@mailinator.com,409-547-9817,Grove,7,20,1969,Visa,4916674219839864,10/2009,636-34-6519
female,Susan,P,Castrejon,1114 Maple Lane,Huntsville,AL,35801,US,Susan.P.Castrejon@mailinator.com,256-514-9161,Easter,6,19,1944,MasterCard,5517119413874424,9/2008,416-41-4301
male,William,J,Driskell,1402 Taylor Street,Harrison,NY,10528,US,William.J.Driskell@mailinator.com,914-642-0166,Mckey,9,27,1942,MasterCard,5573421551825940,9/2007,055-80-2482
female,Judy,G,Mcquillen,400 Hawks Nest Lane,Stlouis,MO,63101,US,Judy.G.Mcquillen@dodgeit.com,314-706-0915,Nave,12,12,1964,Visa,4532292265862625,5/2009,493-74-6645
female,Julienne,F,Rockwell,2953 Pine Street,Gibsonia,PA,15044,US,Julienne.F.Rockwell@dodgeit.com,724-321-6635,Raines,1,12,1969,MasterCard,5371152230260811,10/2007,191-58-3058
male,George,J,Johnson,4792 Echo Lane,Grand Rapids,MI,49503,US,George.J.Johnson@spambob.com,269-913-7062,Calloway,1,5,1951,Visa,4929063270514597,12/2009,382-14-5912
female,Sara,T,Betty,2988 Point Street,Burr Ridge,IL,61257,US,Sara.T.Betty@dodgeit.com,773-903-5756,Davidson,8,17,1980,MasterCard,5573848154403016,5/2007,318-16-3480
female,Doris,J,Carpenter,4966 Jessie Street,Lancaster,OH,43130,US,Doris.J.Carpenter@pookmail.com,740-652-2363,Young,8,5,1974,Visa,4539857970464256,12/2008,284-12-5284
male,Franklin,C,Dey,2620 Emeral Dreams Drive,Rockford,IL,61109,US,Franklin.C.Dey@mytrashmail.com,815-242-8409,Burroughs,12,18,1982,Visa,4532119015457861,5/2009,331-28-8170
female,Shirley,T,Pena,46 Coventry Court,Biloxi,MS,39531,US,Shirley.T.Pena@mytrashmail.com,228-217-0693,Kozlowski,8,11,1950,MasterCard,5384985488533123,3/2008,428-65-8395
female,Sasha,R,Moore,4930 Sussex Court,Killeen,TX,76541,US,Sasha.R.Moore@pookmail.com,254-535-3087,Landaverde,3,5,1979,MasterCard,5517474615431451,12/2009,627-36-3475
female,Jennifer,L,Hooper,4149 Overlook Drive,Muncie,IN,47305,US,Jennifer.L.Hooper@spambob.com,765-286-9932,Cockrell,11,21,1969,Visa,4532470036156440,9/2008,310-02-9419
female,Christine,D,Hartle,3461 White Oak Drive,Saint Joseph,MO,64501,US,Christine.D.Hartle@mailinator.com,816-646-5203,Thornton,3,21,1951,Visa,4916957897166621,9/2009,496-13-5883
female,April,A,Borges,3372 Hill Croft Farm Road,Sacramento,CA,95814,US,April.A.Borges@mailinator.com,530-445-9585,Dean,3,12,1949,MasterCard,5406754047633335,6/2009,616-38-4475
male,Martin,K,Noble,2890 John Calvin Drive,Chicago,IL,60606,US,Martin.K.Noble@dodgeit.com,708-871-7069,Guanche,4,22,1969,MasterCard,5186148143700096,2/2009,326-60-9418
female,Iris,R,Bloom,4685 Boone Crockett Lane,Longview,WA,98632,US,Iris.R.Bloom@mailinator.com,360-414-0859,Nelson,9,7,1966,Visa,4556049533227218,3/2008,532-96-4538
male,Nathaniel,L,Thomas,50 Matthews Street,Sterling,IL,61081,US,Nathaniel.L.Thomas@spambob.com,815-655-3454,Axtell,10,17,1951,MasterCard,5103775045889468,11/2008,322-96-6428
male,Jerry,M,Scampoli,1106 Duffy Street,Dyer,IN,46311,US,Jerry.M.Scampoli@pookmail.com,219-864-2757,Hairston,6,28,1972,MasterCard,5358994702111890,3/2009,308-98-4329
female,Whitney,R,Regulski,2519 Maple Street,Anaheim,CA,92806,US,Whitney.R.Regulski@spambob.com,714-414-2387,West,9,21,1969,Visa,4716921627321700,4/2008,613-54-2502
male,Michael,S,Belli,3586 Overlook Drive,Knightstown,IN,46148,US,Michael.S.Belli@pookmail.com,765-345-4068,Malone,10,6,1980,MasterCard,5158638147855478,1/2009,305-28-5727
male,Andrew,B,Simon,156 Hillview Drive,Dalton,GA,30720,US,Andrew.B.Simon@mailinator.com,706-897-1719,Alvarez,7,16,1960,Visa,4485890121447148,12/2007,674-18-3150
female,Rebecca,J,Appleton,4140 Parkview Drive,Los Angeles,CA,90017,US,Rebecca.J.Appleton@dodgeit.com,714-200-0005,Demoss,12,10,1965,Visa,4929373198600562,4/2008,564-37-1710
male,Wilbur,S,Ramos,4489 Pearlman Avenue,Acton,MA,01720,US,Wilbur.S.Ramos@pookmail.com,978-266-8434,Jones,1,27,1948,Visa,4539287230604824,5/2009,023-20-1947
male,Warren,J,Pierce,3811 Benson Park Drive,Oklahoma City,OK,73131,US,Warren.J.Pierce@dodgeit.com,405-478-5098,Trainor,4,12,1973,Visa,4485710715809190,3/2007,443-42-2156
female,Shirley,R,Wasson,3340 Allison Avenue,Chesapeake,VA,23320,US,Shirley.R.Wasson@mytrashmail.com,757-547-5243,Olinger,10,11,1972,Visa,4716562593337542,5/2008,225-63-8753
male,Thomas,B,Rollins,4108 Adonais Way,Canton,GA,30114,US,Thomas.B.Rollins@pookmail.com,678-493-6764,Washburn,10,11,1966,Visa,4929679101379049,9/2009,672-03-0944
male,Larry,S,Williams,1799 Lowes Alley,Columbus,OH,43201,US,Larry.S.Williams@pookmail.com,740-261-8989,Dean,2,9,1984,Visa,4929586891752477,2/2007,302-38-7017
female,Florence,B,Hebert,275 Pine Street,Pittsburgh,PA,15201,US,Florence.B.Hebert@dodgeit.com,724-315-5674,Gray,1,3,1970,Visa,4532970409522037,7/2009,171-07-8506
male,Dick,M,Barker,2848 Diamond Street,Asheville,NC,28801,US,Dick.M.Barker@spambob.com,828-472-9600,West,3,26,1949,Visa,4916054005382041,1/2009,237-30-7099
male,Tom,J,Heintz,216 Meadowcrest Lane,Flat Lick,KY,40982,US,Tom.J.Heintz@mytrashmail.com,606-542-9025,Oubre,8,13,1965,MasterCard,5148562707720638,12/2007,401-36-9327
male,Timothy,B,Brazil,1086 Boundary Street,Jacksonville,FL,32246,US,Timothy.B.Brazil@pookmail.com,904-620-7566,Jimenez,2,24,1980,MasterCard,5335061898700734,3/2008,262-68-1769
female,Ora,L,Molleker,4162 Kelley Road,Biloxi,MS,39531,US,Ora.L.Molleker@spambob.com,228-327-4710,Cooper,12,18,1951,Visa,4485545746040823,7/2009,428-88-7081
male,Brian,A,Mckee,4727 Keyser Ridge Road,Greensboro,NC,27401,US,Brian.A.Mckee@mailinator.com,336-494-4650,Randle,6,10,1969,Visa,4539145020855842,5/2008,246-54-7692
male,Peter,J,Jackson,4500 Leroy Lane,Staffordsville,KY,41256,US,Peter.J.Jackson@mytrashmail.com,606-228-4852,Nguyen,5,9,1947,Visa,4556543338304958,3/2009,401-32-6769
male,David,E,Hunt,4882 Sheila Lane,Las Vegas,NV,89101,US,David.E.Hunt@mailinator.com,775-540-4785,Richardson,3,15,1959,Visa,4485826723353185,3/2009,530-98-1431
female,Lee,A,Mull,1636 Wayback Lane,Levittown,NY,11756,US,Lee.A.Mull@mailinator.com,631-442-7694,Spellman,2,9,1951,MasterCard,5377159461124164,9/2008,118-90-2269
female,Joan,A,Barker,3065 Bassel Street,Hammond,LA,70401,US,Joan.A.Barker@spambob.com,985-429-0874,Angold,5,7,1981,MasterCard,5506254093679927,1/2008,437-13-5435
female,Donna,K,Tyler,2270 Mount Olive Road,Roswell,GA,30076,US,Donna.K.Tyler@mytrashmail.com,678-984-9383,Lupold,9,10,1968,MasterCard,5567728083127464,4/2009,253-53-3602
male,Michael,H,Terry,4433 Oakdale Avenue,Tampa,FL,33619,US,Michael.H.Terry@mailinator.com,863-513-9909,Risi,1,19,1961,Visa,4916123118181622,8/2009,262-58-0358
female,Odell,A,Anderson,1450 Isaacs Creek Road,Peoria,IL,61602,US,Odell.A.Anderson@dodgeit.com,217-410-5526,Emmerich,10,24,1969,Visa,4485430816968494,8/2008,344-01-9365
female,Shirley,M,Krebbs,357 Coplin Avenue,Phoenix,AZ,85012,US,Shirley.M.Krebbs@pookmail.com,602-490-3471,Evans,12,20,1949,MasterCard,5354592923845298,4/2007,527-57-2147
female,Samantha,N,Hagman,3229 Gregory Lane,Louisville,KY,40202,US,Samantha.N.Hagman@mytrashmail.com,502-605-8304,Watts,7,13,1955,Visa,4916759583637067,9/2007,402-17-5154
male,Cordell,A,Lamberton,810 Westwood Avenue,Hicksville,NY,11612,US,Cordell.A.Lamberton@mailinator.com,516-801-5891,Patel,3,12,1972,MasterCard,5544793859194856,5/2007,127-88-4393
male,Arthur,A,Blue,3215 Mulberry Street,Montgomery,TX,77356,US,Arthur.A.Blue@dodgeit.com,936-597-0900,Stevens,11,28,1970,MasterCard,5377861208139484,3/2009,452-93-3658
male,Charles,S,Williams,1716 Gateway Road,Beaverton,OR,97005,US,Charles.S.Williams@spambob.com,503-277-8756,Cook,3,25,1947,MasterCard,5594892036174705,7/2009,544-12-4164
female,Jeanette,D,Manley,394 Laurel Lane,Midlands,TX,79756,US,Jeanette.D.Manley@pookmail.com,432-557-3197,Howell,2,13,1957,Visa,4916923752352771,11/2008,627-22-5179
female,Clara,G,Cunningham,443 Ferrell Street,Ericsburg,MN,55732,US,Clara.G.Cunningham@spambob.com,218-377-8018,Clark,2,27,1957,Visa,4532381458668178,1/2009,470-21-0887
male,Joshua,B,Rekemeyer,4191 Forest Drive,Arlington,VA,22202,US,Joshua.B.Rekemeyer@dodgeit.com,703-872-7715,Maldonado,3,9,1945,MasterCard,5497366939486662,12/2007,694-03-7546
female,Debra,P,Pierce,1547 Hilltop Haven Drive,Newark,NJ,07102,US,Debra.P.Pierce@spambob.com,973-828-3004,Spears,10,16,1966,Visa,4916323774228481,11/2007,144-40-1842
male,Enrique,K,Hudgins,1278 Twin House Lane,Cape Fair,MO,65624,US,Enrique.K.Hudgins@pookmail.com,417-538-2098,Mccurdy,1,6,1975,Visa,4716605231708556,4/2009,497-60-4680
male,Rodney,B,Fraley,2503 Hickory Heights Drive,Columbia,MD,21045,US,Rodney.B.Fraley@mailinator.com,443-840-7117,Neuman,11,11,1960,MasterCard,5335197103373782,11/2009,215-23-7066
female,Barbara,M,Metzger,3740 Nash Street,Chicago,IL,60605,US,Barbara.M.Metzger@dodgeit.com,312-964-0752,Dixon,3,2,1962,Visa,4539136057987913,11/2009,326-34-2644
female,Mary,H,Kutz,3785 Stroop Hill Road,Atlanta,GA,30309,US,Mary.H.Kutz@dodgeit.com,404-873-4689,Czajkowski,10,12,1960,MasterCard,5418926686436305,9/2008,256-63-4355
male,Darryl,B,Sutherland,2582 Ward Road,Yorktown Heights,NY,10598,US,Darryl.B.Sutherland@dodgeit.com,914-962-5682,Koblick,8,23,1950,MasterCard,5566857716326382,4/2008,081-44-6888
female,Helen,J,Martin,4969 Deans Lane,West Nyack,NY,10994,US,Helen.J.Martin@mytrashmail.com,914-924-2811,Norman,9,1,1984,MasterCard,5492272653956341,10/2008,090-32-2822
female,Tamela,J,Reyna,4934 Monroe Avenue,Tampa,FL,33607,US,Tamela.J.Reyna@spambob.com,941-856-6933,Murphy,8,14,1946,Visa,4556589566063063,3/2007,768-18-8776
female,Marsha,P,Stanley,4755 Deans Lane,West Nyack,NY,10994,US,Marsha.P.Stanley@mailinator.com,914-772-1897,Estes,2,18,1981,Visa,4532548455995503,8/2008,057-54-7052
male,Brent,J,Poole,3408 Jerry Toth Drive,King Cove,AK,99612,US,Brent.J.Poole@pookmail.com,907-497-7163,Burns,2,26,1964,Visa,4929599264708448,11/2009,574-52-5913
male,Michael,C,Cothran,391 School House Road,Union,MS,39365,US,Michael.C.Cothran@mailinator.com,601-774-6829,Delacruz,6,8,1970,Visa,4716658852059361,10/2007,587-82-3291
male,Howard,E,Vick,2224 Glen Street,Elizabethtown,KY,42701,US,Howard.E.Vick@dodgeit.com,270-353-5478,Keenan,9,14,1963,MasterCard,5253422985622918,5/2009,406-78-0370
female,Catherine,T,Little,2826 Wood Street,Metairie,LA,70007,US,Catherine.T.Little@pookmail.com,985-869-8306,Montemayor,8,10,1965,Visa,4539382883818951,7/2008,662-05-3624
male,Sam,V,Fennell,4198 Tenmile Road,Bedford,MA,01730,US,Sam.V.Fennell@spambob.com,781-739-4118,Nichols,3,11,1969,Visa,4556994772925339,10/2009,025-14-6250
female,Jeanette,R,Mcneal,4734 Tree Top Lane,Philadelphia,PA,19108,US,Jeanette.R.Mcneal@mytrashmail.com,610-271-1171,Chitwood,10,21,1972,Visa,4485393796783277,1/2008,191-32-0794
male,David,L,Markham,3750 Green Avenue,Fremont,CA,94536,US,David.L.Markham@mytrashmail.com,510-796-7798,Mcgrath,11,26,1968,Visa,4485848956632689,6/2009,608-48-8389
female,Gaynell,A,Miller,4517 Vernon Street,Fullerton,CA,93632,US,Gaynell.A.Miller@dodgeit.com,760-694-3834,Lister,9,1,1951,MasterCard,5364879404607406,11/2008,567-89-2728
female,Judy,B,Vargas,2665 College Avenue,York Center,OH,43063,US,Judy.B.Vargas@mailinator.com,937-358-5327,Wright,11,24,1977,Visa,4916465621268069,6/2009,298-86-1781
female,Lisa,A,White,782 Hart Country Lane,Columbus,GA,31901,US,Lisa.A.White@mytrashmail.com,706-617-8155,Matthews,7,1,1954,Visa,4532477133067339,11/2007,258-21-0629
female,Rose,H,Bonnett,186 Chipmunk Lane,Bangor,ME,04401,US,Rose.H.Bonnett@mytrashmail.com,207-279-6807,Ryder,11,5,1982,MasterCard,5479832365710729,1/2009,005-10-6690
female,Anna,J,Stewart,4723 Bridge Street,Tulsa,OK,74120,US,Anna.J.Stewart@pookmail.com,918-851-1176,Vidaurri,2,27,1971,Visa,4556953186033825,1/2008,447-32-4399
male,Ray,K,Smith,4122 Thomas Street,Schaumburg,IL,60173,US,Ray.K.Smith@pookmail.com,847-538-7034,Brothers,6,23,1959,MasterCard,5346383201431097,2/2008,319-86-9959
male,Michael,S,Ahn,2005 Kinney Street,Ludlow,MA,01056,US,Michael.S.Ahn@mailinator.com,413-583-1366,Rogers,6,23,1959,Visa,4916417064286785,11/2008,013-48-8720
female,Rosalyn,R,Broome,2427 Hilltop Drive,Amarillo,TX,79101,US,Rosalyn.R.Broome@dodgeit.com,806-373-6485,Guzman,12,7,1976,Visa,4716843396716334,2/2007,643-36-7464
female,Marie,T,Whitfield,1297 Jones Street,Fort Worth,TX,76102,US,Marie.T.Whitfield@mailinator.com,817-555-2328,Gilbert,6,23,1982,Visa,4539081731120483,8/2009,635-90-4748
female,Lisa,R,Cooks,4889 Church Street,Queens,NY,11418,US,Lisa.R.Cooks@spambob.com,718-441-4502,Thompson,3,1,1974,MasterCard,5353158136874383,12/2008,111-16-9918
female,Janice,R,Lute,2675 Stuart Street,Pittsburgh,PA,15219,US,Janice.R.Lute@pookmail.com,724-364-2478,Dodson,4,10,1967,Visa,4929042537305338,10/2008,189-28-9012
female,Margie,A,Johnson,1411 McKinley Avenue,Littleton,CO,80120,US,Margie.A.Johnson@mailinator.com,303-798-2760,Cornwell,12,17,1942,Visa,4539297224877211,1/2009,521-92-9544
male,Willy,S,Flach,2489 Westwood Avenue,Hicksville,NY,11801,US,Willy.S.Flach@dodgeit.com,516-827-5077,Adams,10,3,1961,MasterCard,5570371809731726,9/2008,055-34-2822
